cvalue(),jaccard(),loglikelihood(),mutual_expectation(),specific_frequency_biased_mutual_dependency(),tscore(),unigram_subtuples(),w_order(),w_tf_order(),specific_exponential_correlation(e=3.8),w_specific_exponential_correlation(e=1.15)
0.0974394865,0.0558178323,0.052761789,0.1607545011,0.0027678844,0.2267708676,0.0298973196,0.0201857626,0.2223679079,0.0038454544,0.1537738925
0.0974275547,0.0558121847,0.0527614098,0.1607384613,0.0027676786,0.2267593075,0.0298973601,0.020185843,0.2223562896,0.0038454022,0.1537649587
0.0974156292,0.0558065382,0.0527610405,0.1607224245,0.0027674728,0.2267477476,0.0298973992,0.0201859225,0.2223446717,0.0038453498,0.1537560235
0.0974037068,0.0558008928,0.052760672,0.1607063906,0.002767267,0.2267361908,0.02989744,0.020186004,0.2223330541,0.0038452973,0.1537470871
0.0973917876,0.0557952485,0.0527603044,0.1606903597,0.0027670613,0.2267246342,0.0298974794,0.0201860845,0.2223214339,0.0038452447,0.1537381525
0.0973798717,0.0557896082,0.0527599346,0.1606743318,0.0027668555,0.2267130807,0.0298975204,0.0201861641,0.2223098141,0.0038451919,0.1537292166
0.0973679589,0.0557839691,0.0527595658,0.1606583068,0.0027666498,0.2267015243,0.02989756,0.0201862427,0.2222981977,0.0038451389,0.1537202795
0.0973560493,0.055778331,0.0527591977,0.1606422878,0.002766444,0.2266899711,0.0298976013,0.0201863204,0.2222865817,0.0038450889,0.1537113412
0.097344143,0.055772694,0.0527588366,0.1606262777,0.0027662383,0.2266784181,0.0298976442,0.0201863971,0.222274969,0.0038450387,0.1537024016
0.0973322398,0.0557670611,0.0527584733,0.1606102736,0.0027660325,0.2266668681,0.0298976858,0.0201864758,0.2222633598,0.0038449883,0.1536934608
0.0973203398,0.0557614322,0.0527581109,0.1605942725,0.0027658268,0.2266553184,0.0298977259,0.0201865536,0.2222517509,0.0038449408,0.1536845247
0.097308446,0.0557558044,0.0527577493,0.1605782744,0.0027656211,0.2266437658,0.0298977647,0.0201866304,0.2222401484,0.0038448932,0.1536755905
0.0972965554,0.0557501807,0.0527573885,0.1605622791,0.0027654154,0.2266322103,0.0298978022,0.0201867063,0.2222285463,0.0038448484,0.153666655
0.097284674,0.0557445581,0.0527570257,0.1605462869,0.0027652097,0.226620655,0.0298978382,0.0201867812,0.2222169446,0.0038448035,0.1536577182
0.0972727987,0.0557389365,0.0527566607,0.1605302976,0.002765004,0.2266091058,0.0298978759,0.0201868552,0.2222053463,0.0038447585,0.1536487803
0.0972609267,0.055733319,0.0527562965,0.1605143142,0.0027647983,0.2265975539,0.0298979122,0.0201869312,0.2221937543,0.0038447133,0.1536398441
0.0972490608,0.0557277026,0.0527559302,0.1604983338,0.0027645926,0.226586002,0.0298979472,0.0201870062,0.2221821597,0.0038446679,0.1536309097
0.0972371981,0.0557220872,0.0527555618,0.1604823564,0.0027643869,0.2265744504,0.0298979808,0.0201870833,0.2221705685,0.0038446224,0.1536219741
0.0972253386,0.0557164729,0.0527551942,0.1604663848,0.0027641813,0.2265628959,0.029898016,0.0201871624,0.2221589837,0.0038445768,0.1536130373
0.0972134822,0.0557108597,0.0527548245,0.1604504163,0.0027639756,0.2265513386,0.0298980528,0.0201872406,0.2221473963,0.003844531,0.1536040992
0.097201632,0.0557052475,0.0527544527,0.1604344566,0.0027637729,0.2265397814,0.0298980883,0.0201873178,0.2221358123,0.0038444851,0.15359516
0.097189785,0.0556996394,0.0527540817,0.1604184999,0.0027635702,0.2265282215,0.0298981224,0.020187397,0.2221242346,0.003844439,0.1535862225
0.0971779471,0.0556940324,0.0527537086,0.1604025552,0.0027633676,0.2265166617,0.0298981552,0.0201874813,0.2221126573,0.0038443928,0.1535772898
0.0971661123,0.0556884264,0.0527533334,0.1603866133,0.0027631649,0.2265050991,0.0298981896,0.0201875646,0.2221010834,0.0038443464,0.1535683589
0.0971542808,0.0556828215,0.052752956,0.1603706744,0.0027629623,0.2264935397,0.0298982286,0.020187647,0.2220895098,0.0038443,0.1535594297
0.0971424553,0.0556772176,0.0527525795,0.1603547384,0.0027627596,0.2264819835,0.0298982722,0.0201877284,0.2220779426,0.0038442533,0.1535504994
0.0971306331,0.0556716148,0.0527522009,0.1603388084,0.002762557,0.2264704274,0.0298983144,0.0201878118,0.2220663818,0.0038442095,0.1535415678
0.0971188139,0.0556660161,0.0527518202,0.1603228842,0.0027623544,0.2264588685,0.0298983612,0.0201878942,0.2220548184,0.0038441656,0.1535326351
0.097106998,0.0556604184,0.0527514403,0.160306963,0.0027621517,0.2264473069,0.0298984097,0.0201879758,0.2220432554,0.0038441215,0.1535237011
0.0970951852,0.0556548218,0.0527510584,0.1602910447,0.0027619491,0.2264357455,0.0298984567,0.0201880623,0.2220316927,0.0038440773,0.1535147719
0.0970833755,0.0556492292,0.0527506802,0.1602751324,0.0027617465,0.2264241842,0.0298985025,0.0201881478,0.2220201305,0.0038440329,0.1535058445
0.097071569,0.0556436407,0.052750303,0.1602592229,0.0027615439,0.2264126202,0.0298985468,0.0201882324,0.2220085746,0.0038439884,0.1534969219
0.0970597657,0.0556380532,0.0527499295,0.1602433164,0.0027613413,0.2264010593,0.0298985898,0.020188322,0.2219970161,0.0038439437,0.153488001
0.0970479684,0.0556324668,0.0527495569,0.1602274128,0.0027611386,0.2263894957,0.0298986314,0.0201884107,0.221985455,0.0038438989,0.1534790819
0.0970361803,0.0556268873,0.0527491852,0.1602115122,0.002760936,0.2263779293,0.0298986776,0.0201884983,0.2219738914,0.003843854,0.1534701646
0.0970243953,0.055621309,0.0527488143,0.1601956145,0.0027607335,0.2263663631,0.0298987225,0.0201885851,0.2219623281,0.0038438089,0.1534612491
0.0970126164,0.0556157316,0.0527484443,0.1601797227,0.0027605309,0.2263547971,0.0298987689,0.0201886708,0.2219507623,0.0038437636,0.1534523323
0.0970008406,0.0556101584,0.0527480722,0.1601638367,0.0027603283,0.2263432313,0.029898814,0.0201887557,0.2219392058,0.0038437183,0.1534434144
0.096989068,0.0556045861,0.0527476979,0.1601479567,0.0027601257,0.2263316628,0.0298988607,0.0201888395,0.2219276527,0.0038436728,0.1534345042
0.0969772985,0.0555990149,0.0527473245,0.1601320885,0.0027599231,0.2263200945,0.029898909,0.0201889224,0.2219161059,0.0038436271,0.1534255958
0.0969655321,0.0555934448,0.052746952,0.1601162232,0.0027597206,0.2263085264,0.0298989589,0.0201890044,0.2219045566,0.0038435813,0.1534166862
0.0969537689,0.0555878757,0.0527465803,0.1601003638,0.002759518,0.2262969586,0.0298990075,0.0201890854,0.2218930106,0.0038435354,0.1534077784
0.0969420088,0.0555823077,0.0527462065,0.1600845073,0.0027593154,0.2262853939,0.0298990547,0.0201891685,0.221881465,0.0038434893,0.1533988723
0.0969302518,0.0555767407,0.0527458336,0.1600686537,0.0027591129,0.2262738265,0.0298991064,0.0201892505,0.2218699198,0.003843443,0.1533899651
0.096918498,0.0555711777,0.0527454615,0.160052803,0.0027589133,0.2262622593,0.0298991598,0.0201893317,0.2218583751,0.0038433967,0.1533810567
0.0969067473,0.0555656158,0.0527450903,0.1600369582,0.0027587137,0.2262506923,0.0298992177,0.0201894119,0.2218468307,0.0038433502,0.1533721501
0.0968950026,0.0555600549,0.052744717,0.1600211163,0.0027585141,0.2262391285,0.0298992772,0.0201894911,0.2218352868,0.0038433035,0.1533632423
0.0968832611,0.055554498,0.0527443415,0.1600052774,0.0027583146,0.2262275709,0.0298993383,0.0201895724,0.2218237432,0.0038432567,0.1533543333
0.0968715227,0.0555489422,0.0527439669,0.1599894413,0.002758115,0.2262160194,0.029899401,0.0201896527,0.221812206,0.0038432098,0.1533454261
0.0968597904,0.0555433874,0.0527435991,0.1599736081,0.0027579154,0.2262044681,0.0298994652,0.020189735,0.2218006751,0.0038431627,0.1533365177
0.0968480641,0.0555378337,0.0527432321,0.1599577779,0.0027577159,0.2261929141,0.0298995282,0.0201898163,0.2217891476,0.0038431155,0.1533276082
0.096836341,0.055532284,0.0527428719,0.1599419564,0.0027575163,0.2261813574,0.0298995956,0.0201898968,0.2217776352,0.0038430682,0.1533186975
0.096824621,0.0555267382,0.0527425125,0.1599261379,0.0027573167,0.2261698009,0.0298996617,0.0201899763,0.2217661321,0.0038430207,0.1533097857
0.096812904,0.0555211935,0.052742154,0.1599103223,0.0027571172,0.2261582447,0.0298997293,0.0201900548,0.2217546294,0.003842973,0.1533008727
0.0968011902,0.0555156499,0.0527417933,0.1598945155,0.0027569176,0.2261466887,0.0298997956,0.0201901324,0.221743127,0.0038429253,0.1532919585
0.0967894795,0.0555101072,0.0527414306,0.1598787115,0.0027567181,0.2261351329,0.0298998606,0.020190209,0.2217316251,0.0038428774,0.1532830432
0.0967777719,0.0555045657,0.0527410687,0.1598629105,0.0027565185,0.2261235774,0.0298999242,0.0201902848,0.2217201265,0.0038428293,0.1532741297
0.0967660675,0.0554990281,0.0527407076,0.1598471124,0.002756319,0.2261120221,0.0298999893,0.0201903595,0.2217086284,0.0038427811,0.153265215
0.096754369,0.0554934945,0.0527403445,0.1598313172,0.0027561195,0.22610047,0.0299000531,0.0201904363,0.2216971306,0.0038427328,0.1532563022
0.0967426737,0.0554879619,0.0527399792,0.1598155249,0.0027559199,0.226088927,0.0299001156,0.0201905151,0.2216856362,0.0038426843,0.1532473882
0.0967309815,0.0554824333,0.0527396148,0.1597997355,0.0027557204,0.2260773842,0.0299001766,0.0201905929,0.2216741421,0.0038426357,0.153238473
0.0967192953,0.0554769058,0.0527392512,0.1597839519,0.0027555209,0.2260658475,0.0299002393,0.0201906728,0.2216626485,0.003842587,0.1532295567
0.0967076122,0.0554713822,0.0527388914,0.1597681712,0.0027553214,0.2260543111,0.0299003036,0.0201907546,0.2216511582,0.0038425381,0.1532206393
0.0966959321,0.0554658597,0.0527385295,0.1597523934,0.0027551219,0.2260427779,0.0299003664,0.0201908355,0.2216396713,0.0038424891,0.1532117207
0.0966842552,0.0554603381,0.0527381685,0.1597366185,0.0027549224,0.2260312449,0.029900428,0.0201909155,0.2216281819,0.0038424399,0.153202801
0.0966725814,0.0554548177,0.0527378083,0.1597208495,0.0027547229,0.2260197121,0.0299004882,0.0201909945,0.2216166899,0.0038423906,0.1531938802
0.0966609107,0.0554492982,0.0527374489,0.1597050863,0.0027545234,0.2260081796,0.0299005499,0.0201910726,0.2216051954,0.0038423412,0.1531849583
0.0966492431,0.0554437857,0.0527370874,0.1596893259,0.0027543239,0.2259966473,0.0299006103,0.0201911497,0.2215937043,0.0038422916,0.1531760381
0.0966375785,0.0554382771,0.0527367268,0.1596735685,0.0027541244,0.2259851212,0.0299006723,0.0201912259,0.2215822194,0.0038422419,0.1531671169
0.0966259171,0.0554327695,0.052736367,0.1596578139,0.0027539249,0.2259735982,0.0299007359,0.0201913012,0.2215707379,0.003842192,0.1531581945
0.0966142587,0.055427263,0.0527360139,0.1596420623,0.0027537254,0.2259620755,0.029900801,0.0201913784,0.2215592568,0.003842142,0.153149271
0.0966026034,0.0554217575,0.0527356588,0.1596263135,0.0027535259,0.225950553,0.0299008648,0.0201914548,0.2215477819,0.0038420919,0.1531403493
0.0965909512,0.055416253,0.0527353015,0.1596105677,0.0027533265,0.2259390308,0.0299009272,0.0201915302,0.2215363104,0.0038420417,0.1531314295
0.0965793021,0.0554107525,0.0527349421,0.1595948247,0.002753127,0.2259275059,0.0299009883,0.0201916046,0.2215248364,0.0038419942,0.1531225114
0.096567656,0.055405253,0.0527345807,0.1595790846,0.0027529305,0.2259159813,0.029901048,0.0201916782,0.2215133658,0.0038419466,0.1531135923
0.0965560131,0.0553997545,0.0527342171,0.1595633474,0.0027527339,0.2259044569,0.0299011064,0.0201917508,0.2215019014,0.0038418988,0.153104672
0.0965443732,0.055394257,0.0527338515,0.1595476131,0.0027525374,0.2258929386,0.0299011634,0.0201918254,0.2214904374,0.0038418509,0.1530957506
0.0965327364,0.0553887606,0.0527334897,0.1595318846,0.0027523408,0.2258814235,0.029901222,0.020191899,0.2214789796,0.0038418029,0.1530868281
0.0965211027,0.0553832652,0.0527331345,0.1595161619,0.0027521443,0.2258699145,0.0299012793,0.0201919718,0.2214675223,0.0038417547,0.1530779046
0.0965094721,0.0553777708,0.0527327801,0.1595004421,0.0027519478,0.2258584028,0.0299013381,0.0201920436,0.2214560625,0.0038417064,0.1530689799
0.0964978445,0.0553722804,0.0527324237,0.1594847252,0.0027517513,0.2258468914,0.0299014014,0.0201921203,0.221444606,0.003841658,0.153060057
0.09648622,0.055366791,0.0527320652,0.1594690112,0.0027515547,0.2258353774,0.0299014634,0.020192199,0.2214331499,0.0038416094,0.1530511331
0.0964745986,0.0553613026,0.0527317046,0.1594533,0.0027513582,0.2258238607,0.029901524,0.0201922767,0.2214216943,0.0038415607,0.153042208
0.0964629803,0.0553558181,0.0527313448,0.1594375947,0.0027511617,0.2258123442,0.0299015833,0.0201923536,0.2214102391,0.0038415118,0.1530332819
0.096451365,0.0553503376,0.052730983,0.1594218922,0.0027509652,0.2258008281,0.0299016413,0.0201924295,0.2213987814,0.0038414628,0.1530243547
0.0964397528,0.0553448581,0.052730622,0.1594061985,0.0027507687,0.2257893093,0.0299017008,0.0201925044,0.2213873241,0.0038414137,0.1530154264
0.0964281466,0.0553393796,0.0527302589,0.1593905076,0.0027505722,0.2257777908,0.0299017589,0.0201925785,0.2213758643,0.0038413644,0.153006497
0.0964165434,0.0553339021,0.0527298967,0.1593748196,0.0027503757,0.2257662696,0.0299018187,0.0201926516,0.221364405,0.003841315,0.1529975666
0.0964049433,0.0553284315,0.0527295324,0.1593591344,0.0027501792,0.2257547459,0.02990188,0.0201927238,0.2213529491,0.0038412655,0.1529886351
0.0963933463,0.0553229619,0.052729166,0.1593434522,0.0027499827,0.2257432224,0.0299019399,0.020192795,0.2213414964,0.0038412158,0.1529797025
0.0963817523,0.0553174933,0.0527288062,0.1593277728,0.0027497891,0.2257316963,0.0299020015,0.0201928654,0.2213300471,0.003841166,0.1529707688
0.0963701614,0.0553120257,0.0527284444,0.1593120992,0.0027495955,0.2257201705,0.0299020616,0.0201929377,0.2213185982,0.0038411161,0.152961837
0.0963585735,0.0553065591,0.0527280835,0.1592964285,0.0027494019,0.2257086421,0.0299021263,0.0201930091,0.2213071556,0.003841066,0.152952907
0.0963469887,0.0553010935,0.0527277204,0.1592807636,0.0027492083,0.225697114,0.0299021896,0.0201930825,0.2212957163,0.0038410158,0.1529439788
0.096335407,0.055295629,0.0527273553,0.1592651015,0.0027490147,0.2256855832,0.0299022545,0.0201931549,0.221284289,0.0038409654,0.1529350496
0.0963238283,0.0552901654,0.052726991,0.1592494423,0.0027488212,0.2256740557,0.0299023238,0.0201932264,0.2212728593,0.0038409149,0.1529261222
0.0963122527,0.0552847029,0.0527266276,0.1592337889,0.0027486276,0.2256625256,0.0299023975,0.0201932999,0.2212614271,0.0038408643,0.1529171967
0.096300683,0.0552792414,0.0527262708,0.1592181383,0.002748434,0.2256509958,0.0299024728,0.0201933725,0.2212499953,0.0038408136,0.15290827
0.0962891163,0.0552737838,0.0527259119,0.1592024935,0.0027482404,0.2256394634,0.0299025468,0.0201934442,0.2212385639,0.0038407627,0.1528993424
0.0962775528,0.0552683272,0.0527255509,0.1591868516,0.0027480469,0.2256279313,0.0299026223,0.0201935178,0.2212271301,0.0038407116,0.1528904136
0.0962659922,0.0552628716,0.0527251879,0.1591712125,0.0027478562,0.2256163967,0.0299026965,0.0201935905,0.2212157026,0.0038406605,0.1528814868
0.0962544347,0.055257417,0.0527248229,0.1591555763,0.0027476655,0.2256048623,0.0299027722,0.0201936623,0.2212042783,0.0038406092,0.1528725588
0.0962428832,0.0552519635,0.0527244557,0.159139943,0.0027474748,0.2255933254,0.0299028495,0.0201937331,0.2211928603,0.0038405606,0.1528636298
0.0962313347,0.0552465138,0.0527240866,0.1591243126,0.0027472841,0.2255817917,0.0299029254,0.020193806,0.2211814398,0.0038405119,0.1528547027
0.0962197892,0.0552410709,0.0527237153,0.159108685,0.0027470934,0.2255702583,0.029903,0.0201938779,0.2211700226,0.0038404631,0.1528457745
0.0962082468,0.055235629,0.0527233421,0.1590930602,0.0027469027,0.2255587252,0.0299030732,0.0201939489,0.2211586117,0.0038404142,0.1528368453
0.0961967074,0.0552301882,0.0527229667,0.1590774384,0.0027467121,0.2255471953,0.0299031451,0.020194019,0.2211472012,0.0038403651,0.1528279179
0.096185171,0.0552247483,0.0527225894,0.1590618223,0.0027465214,0.2255356629,0.0299032157,0.0201940881,0.2211357882,0.0038403159,0.1528189923
0.0961736406,0.0552193095,0.05272221,0.1590462119,0.0027463336,0.2255241337,0.0299032849,0.0201941564,0.2211243786,0.0038402665,0.1528100686
0.0961621132,0.0552138716,0.0527218285,0.1590306073,0.0027461458,0.2255126048,0.0299033528,0.0201942237,0.2211129694,0.003840217,0.1528011468
0.0961505946,0.0552084376,0.052721445,0.1590150055,0.002745958,0.2255010734,0.0299034193,0.0201942901,0.2211015635,0.0038401674,0.1527922268
0.0961390819,0.0552030047,0.0527210624,0.1589994066,0.0027457702,0.2254895422,0.0299034846,0.0201943585,0.2210901552,0.0038401176,0.1527833057
0.0961275722,0.0551975727,0.0527206806,0.1589838135,0.0027455823,0.2254780086,0.0299035485,0.020194426,0.2210787445,0.0038400677,0.1527743836
0.0961160684,0.0551921418,0.0527202967,0.1589682232,0.0027453945,0.2254664724,0.0299036139,0.0201944925,0.221067337,0.0038400177,0.1527654605
0.0961045677,0.0551867118,0.0527199109,0.1589526386,0.0027452067,0.2254549337,0.029903678,0.0201945581,0.2210559301,0.0038399675,0.1527565364
0.0960930699,0.0551812857,0.0527195258,0.1589370569,0.0027450189,0.2254433924,0.0299037408,0.0201946286,0.2210445322,0.0038399172,0.1527476112
0.0960815752,0.0551758635,0.0527191388,0.158921478,0.0027448311,0.2254318573,0.0299038023,0.0201947039,0.2210331347,0.0038398697,0.152738685
0.0960700835,0.0551704423,0.0527187497,0.158905902,0.0027446433,0.2254203196,0.0299038653,0.0201947812,0.2210217406,0.003839822,0.1527297578
0.0960585948,0.0551650221,0.0527183585,0.1588903288,0.0027444555,0.2254087822,0.0299039269,0.0201948575,0.2210103498,0.0038397741,0.1527208296
0.0960471091,0.0551596029,0.0527179683,0.1588747585,0.0027442676,0.2253972424,0.0299039902,0.0201949329,0.2209989565,0.0038397262,0.1527119003
0.0960356265,0.0551541847,0.0527175817,0.1588591911,0.0027440798,0.2253857029,0.0299040549,0.0201950075,0.2209875666,0.0038396809,0.152702973
0.0960241468,0.0551487675,0.052717196,0.1588436265,0.0027438949,0.2253741637,0.0299041184,0.0201950811,0.2209761743,0.0038396355,0.1526940446
0.0960126702,0.0551433541,0.0527168111,0.1588280676,0.0027437099,0.2253626249,0.0299041805,0.0201951537,0.2209647853,0.00383959,0.1526851152
0.0960011966,0.0551379418,0.0527164242,0.1588125115,0.0027435249,0.2253510836,0.0299042441,0.0201952255,0.2209533939,0.0038395444,0.1526761847
0.095989726,0.0551325333,0.0527160381,0.1587969584,0.00274334,0.2253395427,0.0299043093,0.0201952964,0.220942,0.0038394986,0.1526672533
0.0959782584,0.0551271258,0.0527156557,0.158781408,0.002743155,0.225328005,0.0299043732,0.0201953663,0.2209306038,0.0038394527,0.1526583209
0.0959667966,0.0551217193,0.0527152713,0.1587658606,0.00274297,0.2253164705,0.0299044386,0.0201954411,0.220919208,0.0038394066,0.1526493875
0.0959553379,0.0551163195,0.0527148849,0.1587503159,0.0027427851,0.2253049392,0.0299045055,0.0201955178,0.2209078213,0.0038393604,0.1526404531
0.095943885,0.0551109207,0.0527144965,0.1587347827,0.0027426001,0.2252934054,0.0299045768,0.0201955936,0.2208964379,0.0038393141,0.1526315177
0.0959324352,0.0551055257,0.052714106,0.1587192524,0.0027424151,0.225281872,0.0299046468,0.0201956684,0.2208850578,0.0038392676,0.1526225813
0.0959209911,0.0551001318,0.0527137135,0.1587037248,0.0027422301,0.225270339,0.0299047155,0.0201957481,0.2208736839,0.003839221,0.1526136439
0.0959095501,0.0550947416,0.0527133191,0.158688203,0.0027420452,0.2252588121,0.0299047829,0.0201958269,0.2208623161,0.0038391743,0.1526047056
0.0958981121,0.0550893525,0.0527129311,0.158672684,0.0027418602,0.2252472883,0.0299048489,0.0201959047,0.2208509488,0.0038391274,0.1525957662
0.0958866799,0.0550839672,0.0527125412,0.1586571679,0.0027416752,0.2252357678,0.0299049136,0.0201959816,0.220839582,0.0038390804,0.1525868259
0.0958752507,0.0550785829,0.052712152,0.1586416546,0.0027414902,0.2252242505,0.029904977,0.0201960577,0.2208282213,0.0038390333,0.1525778875
