lemma	variant	isabstract	lexicalunit.comment like '%<##s>%'
młodzieńcza kifoza	1	0	0
choroba Kienböcka	1	0	0
choroba Haglunda	1	0	0
choroba Haglunda-Severa	1	0	0
jałowa martwica guza piętowego	1	0	0
psychologia pastoralna	1	0	0
oddzielająca martwica kostno-chrzęstna	1	0	0
choroba Königa	1	0	0
choroba Blounta	1	0	0
piszczel szpotawa	1	0	0
ropień Brodiego	1	0	0
zespół Browna-Séquarda	1	0	0
zespół poprzecznego uszkodzenia połowy rdzenia	1	0	0
zespół Brugadów	1	0	0
choroba Brugadów	1	0	0
zespół Brunsa	1	0	0
napady Brunsa	1	0	0
choroba Bürgera	1	0	0
zakrzepowo-zarostowe zapalenie naczyń	1	0	0
chłoniak Burkitta	1	0	0
zespół Burnetta	1	0	0
zespół zmiażdżenia	1	0	0
zespół Bywatersa	1	0	0
zespół Camery-Marugi-Cohena	1	0	0
zespół Carpentera	1	0	0
zespół Carolego	1	0	0
choroba Carolego	1	0	0
Cesarstwo Łacińskie	1	0	0
rozrost mikroguzkowy kory nadnerczy	1	0	0
pylica płuc	1	0	0
zespół Caplana	1	0	0
pylica talkowa	1	0	0
pylica aluminiowa	1	0	0
pylica niekolagenowa	1	0	0
gra wstępna	1	0	0
dekompensacja nerwicowa	1	0	0
dysonans poznawczy	1	0	0
bomba głębinowa	1	0	0
bomba kierowana	1	0	0
puenta płaska	1	0	0
pojazd zaprzęgowy	1	0	0
plektrantus koleusowaty	1	0	0
wpleszcz owczy	1	0	0
papużka zielonogrzbietowa	1	0	0
ostrożeń bezłodygowy	1	0	0
mieszalność nieograniczona	1	0	0
solubilizacja micelarna	1	0	0
solubilizacja hydrotopowa	1	0	0
asocjacja PHACE	1	0	0
zespół PHACE	1	0	0
asocjacja VACTERL	1	0	0
asocjacja VATER	1	0	0
asocjacja CHARGE	1	0	0
zespół CHARGE	1	0	0
asocjacja MURCS	1	0	0
zespół Finlaya-Marksa	1	0	0
asocjacja ubytek skalpu-malformacje uszu-brak brodawek sutkowych	1	0	0
asocjacja WAGR	1	0	0
zespół WAGR	1	0	0
zespół braku pępowiny	1	0	0
zespół Pataua	1	0	0
zespół Warkany'ego 2	1	0	0
trisomia 8	1	0	0
aberracja chromosomowa	1	0	0
trisomia 21	1	0	0
trisomia 18	1	0	0
zespół kociego oka	1	0	0
zespół XYY	1	0	0
zespół nadmężczyzny	1	0	0
zespół supersamca	1	0	0
trisomia chromosomu X	1	0	0
zespół XXX	1	0	0
zespół Wolfa-Hirschhorna	1	0	0
zespół delecji 13q	1	0	0
centralne ogrzewanie	2	0	0
delecja długich ramion chromosomu 13	1	0	0
zespół De Grouchy'ego	1	0	0
monosomia 18p	1	0	0
zespół delecji 18p	1	0	0
przemoc domowa	1	0	0
zespół De Grouchy'ego typu 1	1	0	0
wyławianie grouchyego	1	0	0
zespół De Grouchy'ego typu 2	1	0	0
zespół Rubinsteina-Taybiego	1	0	0
mikrodelecja 16p	1	0	0
niskorosłość MULIBREY	1	0	0
zespół Perheentupy	1	0	0
zespół Hallermanna-Streiffa	1	0	0
zespół Hallermanna i Streiffa	1	0	0
zespół Kabuki typu 2	1	0	0
zespół makijażu Kabuki	1	0	0
zespół Niikawy-Kurokiego	1	0	0
zespół Kabuki	1	0	0
zespół Williamsa	1	0	0
zespół Williamsa-Beurena	1	0	0
zespół Robinowa	1	0	0
zespół Opitza-G	1	0	0
zespół G	1	0	0
zespół progerii Hutchinsona-Gilforda	1	0	0
zespół Rothmunda-Thomsona	1	0	0
ewaluacja splotowa	1	0	0
zespół łamliwego chromosomu X	1	0	0
zespół kruchego chromosomu X	1	0	0
zespół Martina-Belli	1	0	0
ewaluacja demokratyczna	1	0	0
zespół Weavera	1	0	0
zespół Marshalla-Smitha	1	0	0
zespół Marshalla i Smitha	1	0	0
zespół Simpsona-Golabi-Behmel	1	0	0
zespół Golabi-Rosen	1	0	0
zespół Peny-Shokeira	1	0	0
pseudotrisomia 18	1	0	0
sekwencja akinezji płodu	1	0	0
sekwencja deformacyjna akinazji płodu	1	0	0
mnogie przykurcze stawowe z hipoplazją płuc	1	0	0
zespół mnogich płetwistości	1	0	0
zespół Escobara	1	0	0
ewaluacja bieżąca	1	0	0
zespół Frasera	1	0	0
elektrolokacja bierna	1	0	0
zespół Neua-Povysilovy	1	0	0
elektrolokacja czynna	1	0	0
zespół Neua-Laxovy	1	0	0
hipotrofia wewnątrzmaciczna	1	0	0
hipolazja wewnątrzmaciczna	1	0	0
wewnątrzmaciczne zahamowanie wzrostu	1	0	0
zespół Meckela	1	0	0
zespół Meckela-Grubera	1	0	0
zespół Pallistera-Hall	1	0	0
zespół hydrolethalus	1	0	0
zespół Millera-Diekera	1	0	0
zespół Millera i Diekera	1	0	0
choroba Menkesa	1	0	0
choroba kręconych włosów	1	0	0
zespół Menkesa	1	0	0
zespół rogu potylicznego	1	0	0
zespół Cohena	1	0	0
zespół Peppera	1	0	0
zespół Cervenki	1	0	0
zespół Zellwegera	1	0	0
zespół mózgowo-wątrobowo-nerkowy	1	0	0
zespół Freemana-Sheldona	1	0	0
zespół gwiżdżącej twarzy	1	0	0
dystrofia miotoniczna	1	0	0
miotonia zanikowa	1	0	0
choroba Curschmanna-Steinerta	1	0	0
zespół Schwartza-Jampela	1	0	0
zespół Schinzela-Giediona	1	0	0
zespół van der Woude	1	0	0
ewaluacja ex-post	1	0	0
zespół skrzelowo-uszno-nerkowy	1	0	0
zespół BOR	1	0	0
ewaluacja ex-ante	1	0	0
zespół skrzelowo-oczno-twarzowy	1	0	0
zespół BOFS	1	0	0
zespół Waardenburga	1	0	0
zespół Townesa-Brocksa	1	0	0
zespół nerkowo-uszno-odbytniczo-promieniowy	1	0	0
delikt konstytucyjny	1	0	0
zespół Di Gorge'a	1	0	0
zespół delecji 22q11.2	1	0	0
zespół mikrodelecji 22q11	1	0	0
zespół Coffina-Lowry'ego	1	0	0
zespół ATR-X	1	0	0
zespół alfa talasemia-opóźnienie umysłowe o dziedziczeniu sprzężonym z chromosomem X	1	0	0
ślepota ruchu	1	0	0
zespół FG typu 1	1	0	0
zespół Sticklera	1	0	0
zespół Larsena	1	0	0
zespół Catela-Manzkego	1	0	0
pamięć autobiograficzna	1	0	0
zespół EEC	1	0	0
zespół Haya-Wellsa	1	0	0
zespół Robertsa	1	0	0
zespół Appelta-Gerkena-Lenza	1	0	0
zespół Polanda	1	0	0
anomalia Polanda	1	0	0
zespół Bartsocasa-Papasa	1	0	0
zespół płetwistości podkolanowych, typ letalny	1	0	0
pamięć semantyczna	1	0	0
warsztat strategiczny	1	0	0
zespół CHILD	1	0	0
zespół Holt-Orama	1	0	0
zespół Harrisa-Osborne'a	1	0	0
samorząd pomocniczy	1	0	0
niedokrwistość Fanconiego	1	0	0
pamięć deklaratywna	1	0	0
niedokrwistość aplastyczna	1	0	0
aplazja szpiku	1	0	0
anemia aplastyczna	1	0	0
pamięć jawna	1	0	0
pamięć świadoma	1	0	0
zespół małopłytkowości i aplazji kości promieniowej	1	0	0
wrodzona małopłytkowość hipoplastyczna	1	0	0
zespół Aase'a	1	0	0
zespół krótkie żebro-polidaktylia	1	0	0
zespół Jeunego	1	0	0
jednostka pomocnicza	1	0	0
zespół Dyggve-Melchiora-Clausena	1	0	0
choroba Dyggve-Melchiora-Clausena	1	0	0
pamięć epizodyczna	1	0	0
pamięć zdarzeń	1	0	0
dysplazja kręgosłupowo-przynasadowa Kozłowskiego	1	0	0
dysplazją spondylometafizalną Kozłowskiego	1	0	0
zespół Kozłowskiego	1	0	0
pamięć niedeklaratywna	1	0	0
zespół Hajdu-Cheneya	1	0	0
zespół Cheneya	1	0	0
akroosteoliza z osteoporozą i zmianami w czaszce i żuchwie	1	0	0
pamięć proceduralna	1	0	0
pamięć ruchowa	1	0	0
zespół Sæthrego-Chotzena	1	0	0
akrocefalosyndaktylia typu III	1	0	0
zespół Pfeiffera	1	0	0
zespół Greiga	1	0	0
cefalopolisyndaktylia Greiga	1	0	0
zespół Weilla-Marchesaniego	1	0	0
zespół Sanfilippo	1	0	0
zespół McCune'a-Albrighta	1	0	0
zespół Proteusza	1	0	0
zespół Wiedemanna	1	0	0
choroba Olliera	1	0	0
tank top	1	0	0
chrzęstniakowatość śródkostna	1	0	0
mnoga gruczolakowatość wewnątrzwydzielnicza typu 2	1	0	0
zespół gruczolakowatości wewnątrzwydzielniczej typu 2	1	0	0
wrodzone zgrubienie paznokci	1	0	0
płodowy zespół trimetadionowy	1	0	0
płodowy zespół walproinianowy	1	0	0
płodowy zespół walproinowy	1	0	0
zespół Coffina-Sirisa	1	0	0
zespół Peters-plus	1	0	0
zespół Krause'a-Kivlina	1	0	0
zespół Krause'a	1	0	0
zespół van Schoonevelda-Kivlina	1	0	0
zespół Jarcho-Levina	1	0	0
zespół Jarcho i Levina	1	0	0
zespół Donohue	1	0	0
zespół obrzęk limfatyczny-podwójny rząd rzęs	1	0	0
zespół Klippla-Feila	1	0	0
wrodzona krótka szyja	1	0	0
zespół regresji kaudalnej	1	0	0
zespół dysgenezji kaudalnej	1	0	0
sekwencja regresji kaudalnej	1	0	0
dewiacja pierwotna	1	0	0
dewiacja wtórna	1	0	0
psychologia zeznań świadków	1	0	0
psychologia prawa	1	0	0
psychologia penitencjarna	1	0	0
psychologia kryminalna	1	0	0
sztuczny róg	1	0	0
psychoterapia eklektyczna	1	0	0
terapia oddechowa	1	0	0
terapia holotropowa	1	0	0
usługa społeczna	1	0	0
kartezjański układ współrzędnych	1	0	0
ochrona zdrowia	1	0	0
terapia kwiatowa Bacha	1	0	0
terapia wibroakustyczna	1	0	0
terapia chelatacyjna	1	0	0
gra wyścigowa	1	0	0
zespół Aicardiego-Goutièresa	1	0	0
ratownictwo medyczne	1	0	0
terapia czerwiami	1	0	0
choroba Fazio-Londe	1	0	0
zespół Fazio-Londe	1	0	0
opuszkowa wrodzona neuropatia typu 2	1	0	0
choroba van Buchema	1	0	0
dyschondrosteoza Lériego-Weilla	1	0	0
dysplazja czaszkowo-trzonowa	1	0	0
dysplazja czołowo-nosowa	1	0	0
dysplazja przegrodowo-oczna	1	0	0
zespół de Morsiera	1	0	0
zespół Hoyta-Kaplana-Grumbacha	1	0	0
dysplazja kręgosłupowo-nasadowa	1	0	0
embriopatia talidomidowa	1	0	0
fetopatia cukrzycowa	1	0	0
hiperostoza korowa	1	0	0
embriopatia cukrzycowa	1	0	0
zespół Høyeraala-Hreiðarssona	1	0	0
zespół Høyeraala- Hreidarssona	1	0	0
letalna chondrodysplazja Blomstranda	1	0	0
pierwotna karłowatość osteodysplastyczna mikrocefaliczna	1	0	0
zespół pseudo-TORCH	1	0	0
ślepota z Rodrigues	1	0	0
trisomia 16 chromosomu	1	0	0
trisomia 16	1	0	0
zespół Verloesa-Depreza	1	0	0
wrodzona niedoczynność tarczycy	1	0	0
wrodzona pierwotna niedoczynność tarczycy	1	0	0
zespół "trzech M"	1	0	0
zespół Le Merrera	1	0	0
wartość dodana	1	0	0
zespół ADULT	1	0	0
zespół aglosja-adaktylia	1	0	0
zespół hipoplazji ustno-szczęko-kończynowej	1	0	0
zespół Hanharta	1	0	0
zespół Arimy	1	0	0
zespół Dekabana-Arimy	1	0	0
zespół BADS	1	0	0
fenotyp gronostaja	1	0	0
zespół brachydaktylii przedosiowej Temtamy	1	0	0
zespół CAMFAK	1	0	0
zespół Carvajala	1	0	0
zespół Chudleya-McCulloughów	1	0	0
zespół Currarino	1	0	0
zmienna zależna	1	0	0
triada Currarino	1	0	0
zmienna niezależna	1	0	0
agenezja kości krzyżowej	1	0	0
hipoplazja kości krzyżowej	1	0	0
zespół delecji 2q37	1	0	0
zespół Denysa i Drasha	1	0	0
zespół Denysa-Drasha	1	0	0
zespół Donnai-Barrowa	1	0	0
zespół twarzowo-oczno-słuchowo-nerkowy	1	0	0
zespół du Pana	1	0	0
hipoplazja kości strzałkowej i złożona brachydaktylia	1	0	0
zespół dysplazji nerkowo-wątrobowo-trzustkowej	1	0	0
zespół Ivemarka	1	0	0
zespół dziecka kolodionowego	1	0	0
zespół dziecka-opony Michelin	1	0	0
zespół Elejalde	1	0	0
zespół Feingolda	1	0	0
zespół oczno-palcowo-przełykowo-dwunastniczy	1	0	0
zespół Filippiego	1	0	0
syndaktylia typu 1 z mikrocefalią i opóźnieniem umysłowym	1	0	0
zespół Franka-ter Haara	1	0	0
zespół Genoa	1	0	0
holoprozencefalia z kraniosynostozą	1	0	0
zespół głuchoty, ślepoty i hipopigmentacji Jemenitów	1	0	0
zespół GRACILE	1	0	0
zespół Fellmanna	1	0	0
zespół Guérina-Sterna	1	0	0
potencjał instytucjonalny	1	0	0
zespół Ottona	1	0	0
zespół Rochera-Sheldona	1	0	0
zespół Rossiego	1	0	0
zespół Happle'a-Tinscherta	1	0	0
zespół Gallowaya-Mowata	1	0	0
zespół Jacksona-Weissa	1	0	0
zespół Jacksona i Weissa	1	0	0
zespół Jacobsena	1	0	0
zespół delecji 11q	1	0	0
zespół Jiráska-Zuelzera-Wilsona	1	0	0
całkowita bezzwojowość jelita grubego	1	0	0
zespół Joubert	1	0	0
zespół Joubert-Boltshausera	1	0	0
zespół móżdżkowo-oczno-nerkowy	1	0	0
zespół KBG	1	0	0
zespół kociego krzyku	1	0	0
zespół miauczenia kota	1	0	0
zespół Lejeune’a	1	0	0
zespół monosomii 5p	1	0	0
zespół LIG4	1	0	0
zespół Lowe'a	1	0	0
zespół oczno-mózgowo-nerkowy	1	0	0
zespół łokciowo-sutkowy	1	0	0
zespół Schinzela	1	0	0
zespół Majewskiego	1	0	0
zespół Marinescu-Sjögrena	1	0	0
zespół Mayera-Rokitansky'ego-Küstera-Hausera	1	0	0
agenezja przewodów Müllera	1	0	0
rynek wewnętrzny	1	0	0
zespół McKusicka-Kaufmana	1	0	0
głód alkoholowy	1	0	1
zespół MEHMO	1	0	0
zespół MIDAS	1	0	0
zespół monosomii 1p36	1	0	0
zespół MORM	1	0	0
miopatia alkoholowa	1	0	0
zespół Mowata-Wilsona	1	0	0
zespół Nievergelta	1	0	0
objaw Liepmanna	1	0	0
dysplazja mezomeliczna typu Nievergelta	1	0	0
cerebellopatia alkoholowa	1	0	0
zespół oczno-twarzowo-sercowo-zębowy	1	0	0
mikroftalmia zespołowa	1	0	0
alkoholowy zanik móżdżku	1	0	0
zespół odwróconej perfuzji tętniczej	1	0	0
zespół odwróconego kierunku przepływu krwi	1	0	0
zespół Ohdo	1	0	0
zespół Okihiro	1	0	0
zespół Duane'a	1	0	0
anomalia Duane'a	1	0	0
zespół retrakcyjny	1	0	0
zespół Stillinga-Türka-Duane'a	1	0	0
zespół Papillona-Lefèvre	1	0	0
zespół pasm owodniowych	1	0	0
podatek katastralny	1	0	0
zespół PEHO	1	0	0
zespół Perlmana	1	0	0
hamartomata nerki	1	0	0
nefroblastomatoza i gigantyzm płodowy	1	0	0
zespół Pitta-Rogersa-Danksa	1	0	0
zespół Pitta	1	0	0
dane statystyczne	1	0	0
zespół Potocki-Lupskiego	1	0	0
zespół RAPADILINO	1	0	0
zespół Revesza	1	0	0
zespół oniryczny	1	0	0
dane jakościowe	1	0	0
dane ilościowe	1	0	0
rogowacenie białe	1	0	0
zespół Senera	1	0	0
polineuropatia alkoholowa	1	0	1
zespół Sheldona-Halla	1	0	0
zespół Shprintzena-Goldberga	1	0	0
zespół Smith-Magenis	1	0	0
zespół Stüve-Wiedemanna	1	0	0
zespół suszonej śliwki	1	0	0
zespół Swyera	1	0	0
dysgenezja gonad	1	0	0
zespół szczękościsk-pseudokamptodaktylia	1	0	0
zespół Holandia-Kentucky	1	0	0
zespół Hechta	1	0	0
zespół Rutherfurd	1	0	0
zespół TORCH	1	0	0
zespół Toriello-Careya	1	0	0
zespół Urbana, Rogersa i Meyera	1	0	0
zespół Urbana	1	0	0
zespół Urbana-Rogersa-Meyera	1	0	0
zespół uszno-zębowy	1	0	0
zespół van den Endego-Gupty	1	0	0
zespół Weisenbachera-Zweymüllera	1	0	0
fenotyp Weisenbachera-Zweymüllera	1	0	0
zespół Wiedemanna-Rautenstraucha	1	0	0
zespół Wildervancka	1	0	0
żądanie wyjaśnień	1	0	0
upojenie patologiczne	1	0	0
zespół włosowo-wątrobowo-jelitowy	1	0	0
żądanie udzielenia wyjaśnień	1	0	0
enteropatia z utratą białek	1	0	0
wezwanie do zapłaty	1	0	0
enteropatia wysiękowa	1	0	0
choroba trzewna	1	0	0
autyzm schizofreniczny	1	0	0
sprue nietropikalna	1	0	0
zespół Woodhouse'a-Sakatiego	1	0	0
zespół wrodzonej zaćmy, dysmorfii twarzy i neuropatii	1	0	0
porfiryt pikrytowy	1	0	0
krótkie wędzidełko języka	1	0	0
zdjęcie radiologiczne	1	0	0
zdjęcie rentgenowskie	1	0	0
bliźnięta nierozdzielone	1	0	0
bliźnięta zrośnięte	1	0	0
błoniasty przyczep pępowiny	1	0	0
Gwiazdozbiór Bliźniąt	1	0	0
myślenie paralogiczne	1	0	0
objaw Aschaffenburga	1	0	0
informacja naukowa	1	0	0
choroba Foixa-Alajouanine	1	0	0
zespół szabli tureckiej	1	0	0
zespół bułata	1	0	0
częściowe nieprawidłowe przyłączenie żył płucnych	1	0	0
dwurzędność rzęs	1	0	0
dysplazja włóknisto-mięśniowa	1	0	0
gruczolistość zewnętrzna	1	0	0
gruczolistość śródmaciczna	1	0	0
wina tragiczna	1	0	0
zwiększenie liczby zębów	1	0	0
hipertrofia wewnątrzmaciczna	1	0	0
hipoplazja móżdżku	1	0	0
zespół wrodzonej ośrodkowej hipowentylacji	1	0	0
pierwotna hipowentylacja pęcherzykowa	1	0	0
kompleks wad wrodzonych	1	0	0
zespół Dandy'ego-Walkera	1	0	0
malformacja Dandy'ego-Walkera	1	0	0
kostki Worma	1	0	0
kostki szwów	1	0	0
krwawienie dokomorowe	1	0	0
malformacja Oekonomakisa	1	0	0
malformacja tętniczo-żylna	1	0	0
naczyniaki tętniczo-żylne	1	0	0
malformacja móżdżku	1	0	0
malformacje żyły Galena	1	0	0
tętniaki żyły Galena	1	0	0
małżowina puszkowa	1	0	0
moczowód olbrzymi	1	0	0
mięśniak prążkowanokomórkowy	1	0	0
naczyniak jamisty ośrodkowego układu nerwowego	1	0	0
nerka gąbczasta	1	0	0
gąbczastość rdzenia nerki	1	0	0
choroba Cacchiego-Ricciego	1	0	0
neuronalna dysplazja jelitowa	1	0	0
niebieskie twardówki	1	0	0
obrzęk uogólniony płodu	1	0	0
pentalogia Cantrella	1	0	0
czapka frygijska	2	0	0
pęcherzyk w kształcie czapki frygijskiej	1	0	0
plamki Brushfielda	1	0	0
połączenie śledzionowo-mosznowe	1	0	0
postępująca dysplazja pseudoreumatoidalna	1	0	0
potworniak okolicy krzyżowo-guzicznej	1	0	0
przerost połowiczy	1	0	0
przerostowe zwężenie odźwiernika	1	0	0
przetrwała tętnica trójdzielna	1	0	0
stopa płasko-koślawa	1	0	0
śledziona dodatkowa	1	0	0
zespół dużej śledziony	1	0	0
śledziona wędrująca	1	0	0
tetrasomia chromosomu X	1	0	0
zespół XXXX	1	0	0
torbiel moczownika	1	0	0
torbiel przewodu tarczowo-językowego	1	0	0
torbiel środkowa szyi	1	0	0
torbiel skrzelopochodna	1	0	0
torbiel boczna szyi	1	0	0
torbiel branchiogenna	1	0	0
torbiel dróg żółciowych	1	0	0
zespół Mounier–Kuhna	1	0	0
trzustka obrączkowata	1	0	0
ucho Mozarta	1	0	0
wdowi szpic	1	0	0
włókniakowatość hialinowa młodzieńcza	1	0	0
wrodzone limfangiektazje płucne	1	0	0
wrodzone zwężenie przełyku	1	0	0
wynicowanie pęcherza moczowego	1	0	0
kompleks wynicowanie-wierzchniactwo	1	0	0
zastawki cewki tylnej	1	0	0
zespół Lutembachera	1	0	0
zespół Morrisa	1	0	0
zespół Nijmegen	1	0	0
zespół pojedynczego środkowego siekacza szczęki	1	0	0
włosy trójkątne i kanalikowate	1	0	0
zespół Younga	1	0	0
melanoza nerwowoskórna	1	0	0
mutacja chromosomowa	1	0	0
inwersja chromosomowa	1	0	0
inwersja paracentryczna	1	0	0
inwersja pericentryczna	1	0	0
chromosom pierścieniowy	1	0	0
anomalia Maya-Hegglina	1	0	0
anomalia Pelgera-Hueta	1	0	0
arytmogenna kardiomiopatia prawej komory	1	0	0
arytmogenna dysplazja prawej komory	1	0	0
kardiomiopatia rozstrzeniowa	1	0	0
kardiomiopatia przekrwienna	1	0	0
kardiomiopatia zastoinowa	1	0	0
kardiomiopatia przerostowa	1	0	0
kardiomiopatia zaporowa	1	0	0
idiopatyczne przerostowe zwężenie podaortalne	1	0	0
kardiomiopatia restrykcyjna	1	0	0
niescalony mięsień lewej komory	1	0	0
zespół takotsubo	1	0	0
kardiomiopatia indukowana stresem	1	0	0
kardiomiopatia stresowa	1	0	0
zespół złamanego serca	1	0	0
zespół balotującego koniuszka	1	0	0
kardiomiopatia połogowa	1	0	0
zespół hipereozynofilowy	1	0	0
atrofia mikrokosmków	1	0	0
choroba Davidsona	1	0	0
ataksja rdzeniowo-móżdżkowa	1	0	0
guz chromochłonny	1	0	0
nadczynność przytarczyc	1	0	0
pierwotna nadczynność przytarczyc	1	0	0
wtórna nadczynność przytarczyc	1	0	0
choroba Friedreicha	1	0	0
ataksja Friedreicha	1	0	0
bezład Friedreicha	1	0	0
dystrofia Emery’ego-Dreifussa	1	0	0
dystrofia mięśniowa	1	0	0
mózgowa autosomalna dominująca arteriopatia z podkorowymi zawałami i leukoencefalopatią	1	0	0
ceroidolipofuscynoza neuronalna typu 5	1	0	0
choroba Caffeya	1	0	0
hiperostoza korowa noworodków	1	0	0
choroba central core	1	0	0
choroba Charcota-Mariego-Tootha typu 1A	1	0	0
strzałkowy zanik mięśni	1	0	0
choroba Charcota-Mariego-Tootha typu 1B	1	0	0
hemofilia B	1	0	0
choroba Christmasa	1	0	0
choroba De Vivo	1	0	0
choroba Dowlinga-Degosa	1	0	0
choroba Dowlinga-Degosa-Kitamury	1	0	0
choroba Fahra	1	0	0
zespół Fahra	1	0	0
idiopatyczne zwapnienia jąder podstawy	1	0	0
chmura soczewkowata	1	0	0
glikogenoza typu VI	1	0	0
choroba Hersa	1	0	0
GSD VI	1	0	0
choroba Jansky'ego-Bielschowsky'ego	1	0	0
ceroidolipofuscynoza neuronalna typu 2	1	0	0
zespół Kostmanna	1	0	0
choroba Kostmanna	1	0	0
choroba Kufsa	1	0	0
ceroidolipofuscynoza neuronalna typu 4	1	0	0
choroba Leva	1	0	0
choroba Lenegre'a	1	0	0
zespół Lenegre'a-Leva	1	0	0
choroba Lhermitte'a-Duclos	1	0	0
dysplastyczny zwojak móżdżku	1	0	0
choroba Nasu-Hakoli	1	0	0
otępienie przedstarcze z torbielami kostnymi	1	0	0
wielotorbielowata tłuszczowo-błoniasta osteodysplazja ze stwardniającą leukoencefalopatią	1	0	0
choroba oczu Wysp Alandzkich	1	0	0
albinizm oczny typu Forsiusa-Erikssona	1	0	0
choroba Oguchiego	1	0	0
choroba Refsuma	1	0	0
choroba Santavuoriego-Haltii	1	0	0
ceroidolipofuscynoza neuronalna typu 1	1	0	0
ceroidolipofuscynoza neuronalna	1	0	0
dno żółto-plamiste	1	0	0
choroba wyspy Tangier	1	0	0
rodzinny niedobór HDL	1	0	0
choroba Tarui'ego	1	0	0
glikogenoza typu VII	1	0	0
choroba spichrzeniowa glikogenu	1	0	0
choroba Thomsena	1	0	0
miotonia wrodzona Thomsena	1	0	0
choroba Unverrichta-Lundborga	1	0	0
padaczka miokloniczna Unverrichta-Lundborga	1	0	0
drżenie samoistne	1	0	0
choroba Minora	1	0	0
dystonia torsyjna typu 1	1	0	0
dystonia mięśniowa deformacyjna	1	0	0
dystonia Oppenheima	1	0	0
choroba Segawy	1	0	0
dystonia z dobrą odpowiedzią na L-dopę	1	0	0
dystrofia Thiela-Behnkego	1	0	0
zespół Fanconiego-Bickela	1	0	0
glikogenoza typu XI	1	0	0
zespół Gilberta	1	0	0
gorączka okresowa związana z hipergammaglobulinemią D	1	0	0
hipercholesterolemia rodzinna	1	0	0
hiperkaliemiczne porażenie okresowe	1	0	0
choroba Gamstorp	1	0	0
zwłóknienie torbielowate	1	0	0
retinopatia nadciśnieniowa	1	0	0
wielka choroba	1	0	0
funkcja ciągła	1	0	0
okresowy paraliż hipokaliemiczny	1	0	0
hipokaliemiczne porażenie okresowe	1	0	0
retinopatia barwnikowa	1	0	0
retinopatia cukrzycowa	1	0	0
stopa cukrzycowa	1	0	0
retinopatia wcześniaków	1	0	0
retinopatia Purtschera	1	0	0
operator Laplace'a	1	0	0
operator różniczkowy	1	0	0
niedobór oksydazy ksantynowej	1	0	0
leukoencefalopatia Kri	1	0	0
leukoencefalopatia z zanikającą istotą białą	1	0	0
naczyniakowatość limfatyczna	1	0	0
miopatia Nonaki	1	0	0
miopatia rdzennych Amerykanów	1	0	0
mnogie kostniakochrzęstniaki	1	0	0
zespół Morgagniego-Stewarta-Morela	1	0	0
guz Wilmsa	2	0	0
nerczak płodowy	1	0	0
nerczak zarodkowy	1	0	0
nerczak złośliwy	1	0	0
zespół Levine'a-Critchleya	1	0	0
niedobór LCHAD	1	0	0
niedobór dehydrogenazy 3-hydroksyacylo-koenzymu A długołańcuchowych kwasów tłuszczowych	1	0	0
niedobór alfa1-antytrypsyny	1	0	0
niedobór 5alfa-reduktazy	1	0	0
niedobór dehydrogenazy glukozo-6-fosforanowej	1	0	0
niedobór izomerazy fosfotriozowej	1	0	0
niedokrwistość hemolityczna	1	0	0
niedobór kofaktora molibdenowego	1	0	0
niedobór mieloperoksydazy	1	0	0
niedobór syntazy 6-pirogronianotetrahydropteryny	1	0	0
niedobór syntazy metioninowej	1	0	0
niedobór metylotransferazy homocysteinowej	1	0	0
zespół Arakawy II	1	0	0
niedobór tetrahydrobiopteryny	1	0	0
złośliwa hiperfenyloalaninemia	1	0	0
anemia sierpowata	1	0	0
niedokrwistość sierpowata	1	0	0
nieketonowa hiperglicynemia	1	0	0
zespół ACHOO	1	0	0
odruch kichania spowodowany światłem słonecznym	1	0	0
zespół Chrousosa	1	0	0
oporność na glikokortykosteroidy	1	0	0
oporność na kortyzol	1	0	0
otępienie czołowo-skroniowe	1	0	0
choroba Picka	1	0	0
afazja postępująca niefluentna	1	0	0
postępująca afazja bez płynności mowy	1	0	0
postępujące porażenie nadjądrowe	1	0	0
choroba Steele'a-Richardsona-Olszewskiego	1	0	0
zespół Steele'a-Richardsona-Olszewskiego	1	0	0
parkinsonizm plus	1	0	0
parkinsonizm atypowy	1	0	0
zwyrodnienie korowo-podstawne	1	0	0
zespół obcej ręki	1	0	0
syndrom anarchicznej ręki	1	0	0
syndrom dr. Strangelove'a	1	0	0
zanik wieloukładowy	1	0	0
otępienie z ziarnami argentofilnymi	1	0	0
otępienie z ciałami Lewy'ego	1	0	0
choroba Peyroniego	1	0	0
stwardnienie ciał jamistych prącia	1	0	0
stwardnienie plastyczne prącia	1	0	0
pląsawica Huntingtona	1	0	0
choroba Huntingtona	1	0	0
polipowatość młodzieńcza	1	0	0
paramiotonia wrodzona	1	0	0
choroba Eulenburga	1	0	0
pozorny nadmiar mineralokortykoidów	1	0	0
protoporfiria eryteopoetyczna	1	0	0
rdzeniowy zanik mięśni	1	0	0
